id_restaurant,restaurant_name,phone,street,building,id_cuisine,id_geography
50019123,BIG ARC CHICKEN,2124770091,1 AVENUE,233,54,11516
50087023,MCDONALD'S CORPORATION,5082081825,31ST ST,3255,2,17010
50072237,PALADAR,6468508094,EAST  112 STREET,358,12,19746
50039380,BK9,7187892176,5 AVENUE,62,16,5307
41271801,PINO'S,7184396012,5 AVENUE,5201,62,3101
50017760,PETER PAN DONUT & PASTRY SHOP,7183893676,MANHATTAN AVENUE,727,7,10587
41640145,BAREBURGER,2125108559,1 AVENUE,1370,37,18299
50002635,STARBUCKS,2125860940,WEST   57 STREET,250,13,18060
50066633,B.K. BURRITO MEXICAN GRILL,7184358000,FORT HAMILTON PARKWAY,3914,53,3051
50083787,D & B Restaurant II,7184427526,WESTERVELT AVENUE,74A,19,3197
40956726,EAST MEETS WEST,7184745999,BEACH  129 STREET,421A,19,384
50001732,KING WOK,7183522266,FRANCIS LEWIS BOULEVARD,25-67,19,18658
41296144,NEW JOY KITCHEN JOY TACO,7185580866,86 AVENUE,138-36,19,7834
50066056,Brooklyn Wing House,7182594647,UNION STREET,1218,2,4224
41286239,BLANQUITA RESTAURANT,7183295851,BRIGGS AVENUE,2647,51,22391
50038438,DILL AND PARSLEY,6469186949,3 AVENUE,829,52,15731
41611084,MCDONALD'S,2125687903,BROADWAY,3809,2,21215
50048582,FORTUNE HOUSE OF CHEN,7183639555,CLARKSON AVENUE,895,19,3663
50032701,KUU,2125717177,JOHN STREET,20,47,8050
50018919,HAPPY WORLD,2127817778,SAINT NICHOLAS AVENUE,1309,19,21611
40370168,EAR INN,2122269060,SPRING STREET,326,2,10560
50069090,MAISON KAYSER,2126514800,BROADWAY,1400,33,15121
41311390,STARBUCKS,7184570875,37 AVENUE,7825,13,14366
50045276,SUBWAY SANDWICHES,7184360081,5 AVENUE,882,69,3475
50009804,PIE PIE PIZZA,2122224022,COLUMBUS AVENUE,924,62,19906
41236413,DUNKIN',3474057014,FLATBUSH AVENUE,1575,27,2263
50095311,CARIBBEAN SUN RESTAURANT & JERK CENTER,3473778164,REMSEN AVENUE,218,16,3741
50085453,PIZZA ETALIA,2123616160,BEAVER STREET,20,62,7497
41559365,DORO'S JAMAICAN RESTAURANT,3472695125,EAST  165 STREET,270,16,21001
50080523,LOPEZ FAMILY MARKET,3472518821,PARK AVENUE,173,76,6672
41209994,ALL STAR PIZZA,7182272000,ARTHUR KILL ROAD,694,62,189
50061537,TACOS CUAUTLA MORALES,3477725216,EAST    9 STREET,438,53,10888
50073387,YUMMY CITY,2124276808,LEXINGTON AVENUE,1557,19,19560
41160885,HOP LEE RESTAURANT,2129626475,MOTT STREET,16,19,8638
50097721,AMBER,2124775880,CHRISTOPHER STREET,135,4,11754
50071458,GYRO QITA,3478854287,CLARKSON AVENUE,504,62,3622
50012840,MR. WONTON,7182963800,JAMAICA AVE,7805,19,6272
40729819,GUASTAVINO'S,2129802711,EAST   59 STREET,409,2,16474
41669951,YORK COLLEGE CAFETERIA,7182622890,GUY R BREWER BOULEVARD,9420,2,23056
50002488,BAR NANA,6469644359,GANSEVOORT STREET,63,2,12486
50054721,CROWN FRIED CHICKEN & PIZZA,7182097000,GLENWOOD ROAD,5930,17,2388
50043319,BROOKLYN DIAMOND COFFEE,9172612507,EAST   54 STREET,240,13,16125
41029337,WENDY'S,7189812102,FOREST AVENUE,1761,37,1908
41429004,ALTUS CAFE,2129281367,BROADWAY,4325,51,21897
50047741,LA KUCHARA,7186077758,31ST AVE,9507,51,16760
50068096,MADE,2122134429,WEST   29 STREET,44,2,13695
41376871,CIAO FOR NOW,2126772616,EAST   12 STREET,521,13,11062
41631799,PARM,2129937189,MULBERRY STREET,248,46,10184
50070161,TACO BELL,7187792681,JUNCTION BLVD,3801,53,14392
41010271,MINCA RAMEN FACTORY,2125058001,EAST    5 STREET,536,47,10329
40394401,BAR SIX,2126911363,6 AVENUE,502,33,12149
50085355,SEPPE PIZZA BAR,7187273773,NAVY PIER COURT,7,62,2068
40694203,DUNKIN',7188433100,CROSS BAY BOULEVARD,163-02,27,3500
41684056,LA MAISON DU CROQUE MONSIEUR,2126752227,EAST   13 STREET,17,33,12002
40377789,CAFE LUXEMBOURG,2128737411,WEST   70 STREET,200,33,19002
41195033,SARKU JAPAN,7186998700,QUEENS BOULEVARD,90-15,47,11876
41092840,YIASOU/NEXT DOOR,7183326064,EMMONS AVENUE,2003,52,488
41690816,ACTION BURGER,7185994376,GRAHAM AVENUE,292,2,8344
50075526,BOULEVARD HERO DELI & GRILL,7189952043,GUY R BREWER BLVD,14924,2,3699
50089521,Xiang Dragon Chinese Restaurant,6463185423,1 AVENUE,2331,19,19873
41559193,SUBWAY,2124067582,CHURCH STREET,165,68,8837
50079609,LA CUCA,9175704000,43RD AVE,10211,51,13914
50059082,M.I.A. MADE IN ASTORIA,7186509848,21ST ST,2735,2,18548
41696038,LILY BLOOM BAKERY,7189968883,86 STREET,2220,7,971
50082931,IL MELOGRANO,2127579290,WEST   51 STREET,501,46,17901
41299756,LAS CHATAS TAQUERIA & DELI GROCERY,7183651207,EAST  184 STREET,599,53,21941
40860410,LA BELLA PIZZA,7189815508,FOREST AVENUE,1499,62,1854
50050205,SO GONG DONG TOFU HOUSE,7183210220,41ST AVE,14906,50,17145
50012567,SUBWAY,6465777220,SAINT NICHOLAS AVENUE,1502,69,21876
50098510,LUCY LOVES MANERO'S PIZZA,6507995693,MULBERRY STREET,113,63,9217
50064385,FRESCO'S CANTINA,3478087338,31 AVENUE,12-14,53,18307
50100979,FARMER'S FRIDGE - MACY'S,3122290099,WEST   34 STREET,151,2,14590
40977209,WAVERLY RESTAURANT,2126753181,6 AVENUE,385,2,11770
50014962,DUNKIN',6464484291,6 AVENUE,818,27,13692
41490112,VICKI'S RESTAURANT AND BAKERY,7182050205,43 AVENUE,10216,51,13905
50005293,ADAR LOUNGE,6465595372,PARK AVENUE,1637,2,19923
50085945,MR. WONTON,7183987088,7 AVENUE,73,19,4673
50095606,TIGER TEA,3474381796,39TH AVE,13534,13,16570
41126771,JIMMY'S PLACE,7187485934,13 AVENUE,7118,2,1791
50013536,PONTENTIAL VEGETAL (PV HERBS & VITAMINS),7184216030,FLATBUSH AVENUE,1358,49,2654
50082682,FLAVA RESTAURANT & LOUNGE,6466236818,3 AVENUE,3114,16,20698
50015219,MING STAR CHINESE RESTAURANT,7184466994,NORTHERN BOULEVARD,89-16,19,15755
50098817,ANGEL INDIAN RESTAURANT,3476327555,37TH RD,7414,42,13906
41463046,DUNKIN',7188810382,WEBSTER AVENUE,4201,27,22973
41389072,BALBOA RESTAURANT,7184673765,BEDFORD AVENUE,1655,2,4072
50072533,ROOTS CAFE,3155296536,5 AVENUE,639,2,3907
40650407,LA SORRENTINA RISTORANTE,7186809299,11 AVENUE,6522,46,2053
41660557,HUNGRY GHOST COFFEE BAR AND CAFE,7184838666,FLATBUSH AVENUE,253,13,5187
50086652,NEW YEE LI RESTAURANT,7188338378,FORT HAMILTON PARKWAY,6619,19,2135
40550155,PARISI BAKERY,2122266378,MOTT STREET,198,26,9922
50014763,THE FAMOUS CHICKEN PLACE,2126871800,3 AVENUE,592,17,14210
41442084,EL PARADOR CAFE,2126796812,EAST   34 STREET,325,53,13336
50016081,AUGUST,2129351433,LEXINGTON AVENUE,791,2,17540
50065304,CHURCH AVENUE PIZZA,7184626060,CHURCH AVENUE,1916B,62,3349
41601137,SANTOS RESTAURANT,7184847029,62 STREET,1535,53,1865
40624458,PRIMO AMORE,7184616100,FRANCIS LEWIS BOULEVARD,3433,46,17946
50071875,LOS ARRIEROS,7188983359,ROOSEVELT AVE,7602,76,13859
50082239,BEST KITCHEN TIME,7182823688,NOSTRAND AVENUE,1250,19,3654
41635072,ORIGINAL PUGLIA RISTORANTE ITALIANO,2129666006,HESTER STREET,189,46,9313
41647754,CORNER BISTRO,7186066500,VERNON BOULEVARD,4718,2,13455
50059827,PATOUG RESTAURANT & CATERING,7182793500,HORACE HARDING EXPRESSWAY,220-06,44,14220
41136521,"DUNKIN', BASKIN ROBBINS",7182042110,DITMARS BOULEVARD,4322,27,18532
50055636,PANDA EXPRESS 2614,7182463898,FULTON STREET,423,19,6263
50035436,THE ALCHEMIST'S KITCHEN,2122285909,EAST    1 STREET,21,82,10318
50036443,KENNEDY FRIED CHICKEN,7186576777,SUTPHIN BLVD,9110,17,7047
41475422,NOODLE HOUSE,7182711890,QUEENS BOULEVARD,90-15,19,11876
50069545,TUNG TUNG RESTAURANT INC,7182322288,18 AVENUE,6512,19,1657
40385515,JIMBO'S HAMBURGER PLACE,2123556120,FIRST AVENUE,991,2,15845
40571081,ARCHER SPORTS BAR,7187923870,WHITE PLAINS ROAD,1511,2,21358
50008279,GARLIC PIZZA BAR,6465599500,2 AVENUE,629,63,13464
50056595,LA MELLAS RESTAURANT,7186843010,WESTCHESTER AVENUE,1452,51,20949
41217779,LITTLE ATLAS CAFE,2122535535,WEST    4 STREET,6,13,11023
41543866,DALLAS BBQ,7185929000,JUNCTION BOULEVARD,6135,9,11830
40560941,LYCEUM THEATRE,2125867610,WEST   45 STREET,149,2,15988
50070791,CARVEL CINNABON,7186759543,3 AVENUE,8612,41,1822
50080167,CAFECITO DEL ARTE,3472397357,EAST  108 STREET,181,13,19726
50075139,Q TOWN ASIAN CUISINE,7188988281,BROADWAY,8287,4,12783
41138123,ABC COCINA / ABCV,2126772233,EAST   19 STREET,38,33,12354
50054385,SABA'S PIZZA,2129879130,LEXINGTON AVENUE,1217,62,18978
41245444,EL VIEJO YAYO REST II,7189657299,9 STREET,317,51,4220
50066064,NOI DUE CARNE,9178461750,WEST   69 STREET,141,48,18898
50055497,GARDEN CITY CHINESE RESTAURANT,7185288886,MERRICK BLVD,22401,19,4940
50059516,KILO ASTORIA,7186069300,DITMARS BLVD,3127,12,18870
41374594,"DUNKIN', BASKIN ROBBINS, SUBWAY",2122680686,5 AVENUE,302,27,13791
41270891,WHISKEY TRADER,2125822223,WEST   55 STREET,71,2,17257
50069179,MR V'S PIZZA CAFE,7189482002,ARTHUR KILL ROAD,3080,62,123
41269725,STARBUCKS,7183471304,JERICHO TURNPIKE,25105,13,10737
40967297,PRET A MANGER,2128671905,EAST   42 STREET,205,68,14625
50095134,DOMINO'S PIZZA,7182214800,FULTON STREET,1479,62,5168
50041723,GUIZHOU HUAXI WANG NOODLES,9178186878,ROOSEVELT AVENUE,133-35,19,16245
50032768,La Dinastia Latin-Chinese Cuisine,2123623801,WEST   72 STREET,145,20,19057
41226387,CAFE MANNA,2129292281,EAST   16 STREET,20,2,12223
50042996,KING DRAGON RESTAURANT,7187313188,EAST MOUNT EDEN AVENUE,120,19,21525
40400204,STARBUCKS,2126841299,2 AVENUE,585,13,13171
50002641,EL RINCONCITO DEL SABOR DOMINICANO,9178011300,EAST  204 STREET,254,51,22642
50074069,CRAFT BEER BAR,7185522330,STARR STREET,234,2,7561
41390818,NAPOLI PIZZA & PASTA,7184721146,35 AVENUE,33-02,63,15969
50049996,LENA'S ITALIAN KITCHEN,6468465362,2 AVENUE,551,46,12986
50070785,XI TOP BBQ,9172852790,149TH PL,4030,19,17273
41418437,FORT DEFIANCE,3474536672,VAN BRUNT STREET,365,2,4825
41022993,POSTO,6469421644,2 AVENUE,310,46,12000
41675506,ALCALA RESTAURANT,2123701866,EAST   44 STREET,246,76,14790
50081978,BREAD & SPREAD,7187577034,FRONT STREET,151,68,7189
50038473,TAKUMI TACO,5165109228,PARK AVENUE,230,4,15352
50073840,GELATERIA GENTILE,6462410889,WYTHE AVENUE,253,41,9013
50073714,CAFE ROCKAWAY CHICKEN AND THINGS,7189454444,BEACH CHANNEL DR,4901,17,759
40662349,SANFORDS RESTAURANT,7189329569,BROADWAY,30-13,2,17174
41429464,STAUNTON'S BAR RESTAURANT,7184659040,UNION TURNPIKE,224-07,45,12088
41403948,PRIMO PIZZERIA & RESTAURANT,7186678882,RICHMOND ROAD,1282,63,775
41100502,MAMAS EMPANADAS,7184292502,59 AVENUE,9120,76,11892
50060606,LAS CATRINAS,9177450969,BROADWAY,32-02,53,17004
41687082,THE POMEROY,7187266669,DITMARS BOULEVARD,36-12,2,18709
50089117,16 HANDLES,9174727874,AUDUBON AVENUE,400,41,21847
40394518,MATEUS RESTAURANT,7184644522,JAMAICA AVENUE,222-05,65,9766
40402377,REGENCY WHIST CLUB,2127341734,EAST   67 STREET,15,2,18328
50083454,SUBWAY,7189848773,AMBOY ROAD,4348,68,139
50105367,PRINCE TEA HOUSE,9292385569,EAST   10 STREET,204,58,11213
40793607,CAFE SPICE,6462271300,GRAND CENTRAL TERMINAL,0,42,14984
50087554,CHEF'S HALL,9174490509,MAIDEN LANE,180,2,7542
40894838,RUTH'S CHRIS STEAKHOUSE,2122459600,WEST   51 STREET,148,77,16964
50081569,MINAMI SUSHI & BAR,9179091896,SOUTH    4 STREET,299,47,7994
50053533,VIP GRILL,7188473000,13 AVENUE,3715,48,2959
41123415,NURNBERGER BIERHAUS,7188167461,CASTLETON AVENUE,817,35,2441
50078958,EAST WIND SNACK,9178252082,NORTH    3 STREET,103,19,9081
41258837,SUBWAY,7188921071,MORRIS PARK AVENUE,968,68,21720
50043829,SETAGAYA,7182188508,BEDFORD AVENUE,280,4,8759
50033801,BABBALUCCI'S,6469186578,LENOX AVENUE,331,46,20252
50044877,THE HARD HAT CAFE,6467736001,BAY STREET,90,72,2842
50037466,HAMPTON CHUTNEY CO,6312673131,GRAND STREET,143,42,9713
50008258,BROOKVIN,9176761008,7 AVENUE,381,78,4032
50088100,RICE & BEANS,6317549804,51ST ST,3086,51,15962
50091970,HUDSON BAGEL,7188096990,CHRISTOPHER STREET,82,6,11840
50002703,VINO LEVANTINO,2122803333,WEST   94 STREET,210,52,19718
50040061,99 ROGERS,7187084933,ROGERS AVENUE,99,2,4575
40759586,CAFFE BUON GUSTO,2125356884,EAST   77 STREET,236,46,18634
50005991,SAKE RESTAURANT,7189966288,86 STREET,2347,47,920
41572691,DJERDAN,7187212694,31 AVENUE,3404,28,17376
41630558,TRI TIP GRILL,2125571030,EAST   42 STREET,89,2,14905
41366910,OSLO COFFEE ROASTERS,7187820332,BEDFORD AVENUE,328,13,8457
50009089,NEW DRAGON RESTAURANT,7188340881,NORTH OXFORD STREET,47,19,6693
41579022,BIRRERIA (EATALY),2129378910,5 AVENUE,200,46,12834
50001736,TERRA,2126250900,WEST BROADWAY,222,46,9535
50049097,KUMO JAPANESE CUISINE,7182828288,CORTELYOU ROAD,1406,47,2913
41357926,EL PASO TAQUERIA,2129961739,EAST   97 STREET,64,53,19531
50064480,JOE & THE JUICE (OCULUS WESTFIELD),9175665727,GREENWICH STREET,185,49,8295
41008043,SUNSET DELI,7184387244,4 AVENUE,4301,26,3369
40704635,BEN'S PIZZA,2126770976,MACDOUGAL STREET,123,62,11400
41273696,GOOD STUFF DINER,2129292555,WEST   14 STREET,109,2,12291
40835821,TEMPLE CANTEEN,7184608484,BOWNE STREET,45-57,42,15062
41667050,MARU,2122733413,WEST   32 STREET,11,50,13958
50069080,Laboratorio,9173746202,WEST   51 STREET,329,46,17449
41084776,CHIPOTLE MEXICAN GRILL,2122063781,6 AVENUE,680,79,12827
50100610,LA HUECA GUAYACA,9294228471,JAMAICA AVE,8809,51,6370
41185333,SNACKY,7184864848,GRAND STREET,187,4,8662
50013618,PATSY'S PIZZERIA,7186762527,MORRIS PARK AVENUE,980,63,21725
40379662,MEZZALUNA,2125359600,THIRD AVENUE,1295,46,18541
50070951,BRONX BITES,9176455753,EAST  184 STREET,113,49,22195
41686285,EAGLE CITY TEX MEX CHINESE FOOD,7183986601,FULTON STREET,914B,19,5481
50070548,876 CROWN,9172932703,GUY R BREWER BLVD,10810,16,6673
41545595,ATERA,2122261444,WORTH STREET,77,2,9068
50056724,KORNER CHICKEN-N-PIZZA,7186580008,JAMAICA AVE,16901,2,7692
50034637,WOLFETONE'S IRISH PUB & KITCHEN,2123901688,EAST   29 STREET,37,2,13350
50092643,BEST DELI,7189952301,182ND ST,14745,26,3745
50048338,DRAGON PALACE,7187121300,FARMERS BLVD,13822,19,4426
50038280,CON SABOR LATINO RESTAURANT,7185490035,BAILEY AVENUE,3652,51,22823
50002433,BROOKLYN BEER GARDEN,9292591542,BROADWAY,42,35,7630
41635504,EL CAPRI RESTAURANT,2127403110,ST NICHOLAS AVENUE,1342,76,21677
50105431,Golden Krust,9145136601,WEST  125 STREET,70,58,20196
50074287,MAXIN BAKERY,7188863233,MAIN STREET,42-35,7,15329
50100754,LECHONERA Y POLLO SABROSO RESTAURANT,6466391813,GERARD AVENUE,850,76,20895
41576495,EL POLLO INKA PERU,7185052822,NORTHERN BOULEVARD,89-12,61,15753
50102904,INES CARNEGIE,2034150101,WEST   57 STREET,152,58,17860
50088988,CITY ONE,2122688819,FREDERICK DOUGLASS BOULEVARD,2726,19,20498
50094711,CHAMPIGNON,2123664410,7 AVENUE,200,52,13088
50071837,ZAI LAI,6468814779,8 AVENUE,1000S,19,18101
50045593,TAUROS BAR AND RESTAURANT,7186076287,JAMAICA AVE,10802,51,6636
50083788,IL MULINO GRAMERCY,2127775314,EAST   20 STREET,43,46,12422
41441462,DUNKIN',7184651400,FRANCIS LEWIS BOULEVARD,10962,27,7718
40588072,CIRO'S PIZZA,7184748068,BEACH CHANNEL DRIVE,113-19,62,465
50074636,UNDERHILL CAFE AND GRILL LLC,7184843744,DEAN STREET,760,36,5109
40943754,PRINTON 56,2122450056,WEST   56 STREET,50,26,17338
41519649,SUBWAY,7184874079,JAMAICA AVENUE,11814,69,6913
40389243,DA TOMMASSO,2122651890,EIGHTH AVENUE,903,46,17723
50013274,"HUDSON NEWS, DUNKIN', BASKIN ROBBINS",3473344174,BROADWAY,42,2,8153
41249587,"D'ANGELO'S PIZZA, PANCHO'S MEXICAN RESTAURANT",7185181016,PUGSLEY AVENUE,1160,53,21034
50096203,KORONET PIZZA,6467670424,LEXINGTON AVENUE,1110,62,18695
40945892,EUROPA CAFE,2128699830,TIMES SQUARE,3,2,16359
50078524,WHITMANS,6466699339,HUDSON STREET,261,2,10401
50056180,CARVEL,7189461020,BATH AVENUE,2166,41,876
40976973,EL PASILLO,7184268738,103 STREET,3769,51,15030
41643117,JEAN CLAUDE FRENCH BISTRO,2122493400,2 AVENUE,1343,33,18241
40402365,MICHAEL'S,2127670555,WEST   55 STREET,24,2,17137
50077108,LA NACIONAL,9172165259,WEST   14 STREET,239,76,12440
50092506,Kaffeine 231,9294375677,BRIGHTON BEACH AVENUE,231,13,345
50075314,MARIO'S PIZZA,7186563104,GUY R BREWER BLVD,14929,62,3698
50011493,PLANET SMOOTHIE,2125947817,PENN PLZ,1,49,14719
50056353,CHAMPION COFFEE,3479873851,MANHATTAN AVENUE,1107,13,12133
50001110,OOTOYA,2127040833,WEST   41 STREET,141,47,15402
40395921,GOLDEN PIZZA,7186658328,EAST  138 STREET,504,62,20210
50060589,EL MARIACHI RESTAURNT,7183356744,ROOSEVELT AVE,6712,53,13678
41617377,STARBUCKS,2125417515,BROADWAY,1585,13,5714
50040813,FU RUN DONG BEI,7183211363,PRINCE STREET,40-09,19,16320
50060435,HILTON BROOKLYN NEW YORK,7188348800,SCHERMERHORN STREET,140,2,6090
50001125,AMBY'S RESTAURANT,7188130707,RALPH AVENUE,46,51,5995
50063674,NEW KING GARDEN,7184461006,WOODHAVEN BOULEVARD,62-24,19,10610
41362531,PIQUILLO,7186566210,JFK INTERNATIONAL AIRPORT,"",2,23056
50075643,DOS TOROS,2124142560,EAST   48 STREET,10,53,15917
40376077,FONTANA FAMOUS PIZZA & GYRO,7186310147,NORTHERN BOULEVARD,200-02,36,16073
40385057,CAPPUCCINO CAFE,7182388700,3 AVENUE,7721,2,2122
50017993,CARVEL ICE CREAM,7187611367,MARSH AVENUE,280,41,358
50001966,CONTRA,2124664633,ORCHARD STREET,138,2,9688
40689838,SMOKE,2128646662,BROADWAY,2751,2,19988
50089149,FARINE BAKING COMPANY,7184339830,37TH AVE,7424,2,14277
40991382,COZY CORNER/CHICKEN LOVER,2123086052,2 AVENUE,1161,26,17099
50018224,MITI MITI TAPERIA,7182303760,5 AVENUE,138,76,5013
41683619,PANERA BREAD,2126772862,48 west 48 street,N/A,2,23056
40387528,WALNUT BUS STOP,7184027048,EAST  134 STREET,881,2,19965
41714185,EL FARO BAKERY,7182770010,FULTON STREET,3124,7,5353
50046765,PN WOOD FIRED PIZZA,6469644834,5 AVENUE,246,63,13380
50097645,HAVANA TACOS,6467720271,NAGLE AVE,210-220,2,22280
50033079,MADDEN'S PUB,7183649877,EAST BEDFORD PARK BLVD,25A-27,2,22568
50070629,Central Lounge,7187261600,STEINWAY ST,2030,52,18878
41510846,218 RESTAURANT,2122268039,GRAND STREET,218220,19,9222
50037509,SLAUGHTERED LAMB PUB,2127273350,WEST    4 STREET,182,2,11672
41543275,EL CACTO,2124775577,EAST   13 STREET,54,53,11918
41280104,NO 1 LUCK SUNG RESTAURANT,7189334420,EAST  187 STREET,694,19,21987
41250435,VINNIE'S PIZZERIA,7187827078,BEDFORD AVENUE,148,63,9457
50067280,LUCKY RESTAURANT,3478825962,PARSONS BOULEVARD,45-21,19,15484
41276492,LA FE BAKERY & COFFEE SHOP,7184766762,64 STREET,3908,13,13686
50079374,TAVA,7184995600,5 AVENUE,318,81,4493
41634744,JAMAICAN FLAVORS,7186587600,165TH ST,8915,16,7760
50036703,MCGETTIGANS,2129130533,WEST   36 STREET,70,45,14651
50062685,POPINA,7182221901,COLUMBIA STREET,127,46,5882
50012220,REDSTONE ROCKET,7183921972,48 AVENUE,32-35,2,12712
50073613,LE REVEIL COFFEE SHOP,3472169453,2 AVENUE,1322,13,18153
50100215,FAMILIA FRUIT MARKET,9174989432,BROADWAY,3430,49,20729
41086843,TIEN CHU CHINESE KITCHEN,7187126000,LINDEN BOULEVARD,18838,19,6264
50054016,PALMYRA,7186482536,CONEY ISLAND AVENUE,2663,52,688
50010065,CHINA CITY,7182342980,86 STREET,1732,19,1200
50034098,JG Melon,2124600900,MACDOUGAL STREET,89,2,11109
50032577,KISMET CATERERS,7188285510,WESTCHESTER AVENUE,1995,2,21152
50092593,TWELVE CHAIRS,2123616164,MACDOUGAL ST,56-58,52,10875
50076301,FIORE 227,7182279771,MANSION AVENUE,227,46,117
50056122,COLOMBIA CON SABOR,7182057000,NORTHERN BOULEVARD,83-17,76,15605
50058131,THAI BKK,2128602737,LEXINGTON AVENUE,2021,80,20049
50017248,SHORE HAVEN DINER,7188240094,CASTLE HILL AVENUE,622,2,20614
50045585,THAI JASMINE RESTAURANT,2123493132,BAYARD STREET,106,80,9001
50057778,WHITMANS,2128371416,WEST   30 STREET,500,2,14909
50084938,TACO BELL CANTINA,9292323040,8 AVENUE,500,53,15055
41629572,PORTENO,2126959694,10 AVENUE,299,76,14562
50058578,MELT SHOP,2123982602,4 AVENUE,135,68,11826
50100902,FARMERS FRIDGE - WEILCORNELL - 7TH FLOOR,6125782148,E 68TH ST,525,2,17619
50001769,ZEN VEGETARIAN HOUSE,7182822255,FLATBUSH AVENUE,773,82,3549
50002694,ART HOUSE RESTAURANT,7187431323,OCEAN AVENUE,2751,33,737
41022513,"FLOYD, NY",7188585810,ATLANTIC AVENUE,131,2,6170
50073990,MOTTLEY KITCHEN,9293082099,EAST  140 STREET,402,2,20296
50080305,FOURNOS THEOPHILOS,3479879752,WEST   45 STREET,45,36,15705
50073099,BIRCH COFFEE,9177955627,9 AVENUE,884,13,18251
50015204,HOOTERS,2126959580,WEST   33 STREET,155,2,14442
50018848,OAXACA TAQUERIA,7183888804,GRAND STREET,130,53,8818
41306447,EL NUEVO POLLO'S SABROSO,7189048989,WESTCHESTER AVENUE,1779,51,21082
41619116,PEDRO'S MEXICAN BAR & RESTAURANT,7187972851,JAY STREET,73,53,7205
50092719,TASTE DUMPLINGS (ST#19),3473639586,MAIN ST,3711,19,16956
41660386,THE LATELY,2122061096,WEST   16 STREET,357,2,12817
41322342,"DUNKIN', BASKIN ROBBINS",7188479129,JAMAICA AVE,8413,2,6337
50003078,THE ROOF,2127559619,WEST   57 STREET,120,2,17751
41704440,12 CORAZONES RESTAURANT & BAR,7182055575,ROOSEVELT AVENUE,86-22,51,14106
50065420,IL CARINO RESTAURANT,9173254192,2 AVENUE,1710,46,19151
50003223,CAFE1 & CAFE 4 (AMERICAN MUSEUM OF NATURAL HISTORY),2127695259,CENTRL PARK WEST,NKA,69,23056
50071329,BROOKLYN SHAWARMA,7185763398,FULTON STREET,1001,54,5444
41621748,POPEYES,7182989000,PARSONS BOULEVARD,9215,17,7278
50065311,ENZO BRUNI,9173303581,WEST   14 STREET,353,63,12633
50076943,THE BUTCHER'S DAUGHTER,3477498364,METROPOLITAN AVENUE,271,82,8748
50049843,BARTOW PIZZA,7186717898,BARTOW AVENUE,2045,62,22545
50098354,PLAYA BOWLS,6469793050,WEST   54 STREET,550,49,18240
50048523,GOLD SOUNDS,6462728977,WILSON AVENUE,44,2,7236
50062617,FLIP 'N TOSS,2126450904,CHRISTOPHER STREET,82,2,11840
41470250,TASTE OF THE TOWN,7188508862,JAMAICA AVENUE,120-21,2,6952
50056693,THE MUSTARD SEED,6463213013,FOREST AVENUE,572,13,2148
41228760,THE KITCHEN SINK,2124208050,2 AVENUE,88,2,10745
50073263,ISLAND GARDEN,7184209333,BAY STREET,1364,19,1287
50060683,LASIAF TACOS & LOUNGE,7182587515,FLATBUSH AVENUE,2368,53,1359
40366879,LA FUSTA RESTAURANT,7184298222,BAXTER AVENUE,80-32,51,13402
50082531,KENNEDY FRIED CHICKEN,6469059373,OGDEN AVENUE,1220,17,21348
50047231,EMILIA'S PIZZERIA,3477304632,28TH AVE,3705,62,18032
40744702,SAMMY'S NOODLE SHOP & GRILL,2129246688,6 AVENUE,453461,19,13040
50087106,MI FUTURO BAKERY,7186846016,WEST  183 STREET,34,7,22172
50084799,HAANDI,2126855200,LEXINGTON AVENUE,113,42,12978
41578669,SARAVANA BHAVAN,2127217755,AMSTERDAM AVENUE,413,82,19354
50045629,BARON'S,7182307100,DEKALB AVENUE,564,2,6206
41416781,RYEHOUSE,2122557260,WEST   17 STREET,11,2,12350
50006264,BUNNA CAFE,3472952227,FLUSHING AVENUE,1084,31,7509
50048519,LADY M CONFECTIONS,2124522222,ROCKEFELLER PLAZA,30,7,16302
50018721,NEW NATURAL RESTAURANT,7187730555,SAINT JOHNS PLACE,1448,19,4334
50009888,SPICE GRILL,2122213005,WEST   48 STREET,48,42,16179
50054796,SUBWAY,7183588682,JUNCTION BLVD,3447,68,15214
40553257,ACAPULCO DELI & RESTAURANT,7183498429,MANHATTAN AVENUE,1116,53,12172
50014885,CAMPANIA COAL FIRED PIZZA,7182273286,RICHMOND AVENUE,3900,46,116
50044717,GARDEN MARKET/STREET/HEALTH (FA6090),2124656284,PENN PLZ,4,40,14634
50090497,MANGO MANGO DESSERT,3475363344,QUEENS BOULEVARD,90-15,41,11876
50058613,BURGER KING,7182271100,JEROME AVENUE,3440,37,22790
41512126,LP 'N HARMONY,6467658269,GRAND STREET,683,2,8266
50017284,SWEETGREEN,3479873865,NORTH    4 STREET,162,69,8959
41305857,SEL ET POIVRE RESTAURANT,2125175780,LEXINGTON AVENUE,853,33,17949
40806615,CAFE RENAISSANCE,7183821900,KINGS HIGHWAY,802-804,48,1160
50011542,SUP CRAB SEAFOOD RESTAURANT,2122958083,BOWERY,97,19,9194
40402026,ESTANCIA 460,2124315093,GREENWICH STREET,460,51,10249
41579300,METATE MEXICAN RESTAURANT,7185434444,JOHNSON AVENUE,3515,53,22865
50072298,KRISPY KRUNCHY CHICKEN,7185220888,HOYT STREET,50,2,6022
41683337,AVLEE GREEK KITCHEN,7188555125,SMITH STREET,349,36,5171
